Actual,Predicted
225,135.23205734922777
1,129.95712506055557
239,140.6668804003337
181,138.17885653935568
63,135.42584440870073
239,131.72190644100988
0,138.67957534590926
3,137.7473503391587
33,138.8554557259201
13,138.48554623215838
185,141.08636771530948
0,134.539958167575
6,135.96679676688322
23,137.86697497447773
142,129.2174922554685
11,141.01977032108536
87,136.30758833739642
43,134.4711253380578
368,135.22817809553948
155,137.20844696869938
19,145.43012183915462
11,138.4845053046286
32,129.40440426717157
87,130.15803718802044
402,132.19888212063654
83,133.35960461535575
4,135.3017205580844
81,133.95955485610713
18,138.49633072882568
73,147.9182717707794
61,131.8050470599467
0,142.14684774165232
51,129.75502190094605
6,147.14161918943518
62,134.37827688556706
207,133.33949185615512
41,138.88323868914395
31,134.18424184124996
344,143.7082710295406
23,142.91989093595782
31,143.0012329227018
9,139.71069871257302
15,134.63771556566402
26,135.2793904086031
275,122.2071751945589
6,139.30075341944067
2,139.8253840369419
35,132.68952521033953
26,138.73749601444484
114,130.1961816180326
166,136.46495008529556
199,134.94459660905088
197,135.82381250809246
76,132.6364454546828
2,133.2056890192354
185,133.62464892431703
203,136.27104359416157
24,135.75628003879834
91,135.83329673052341
6,139.23411632055397
105,138.12559361833087
196,128.80340143029753
147,135.91910606348327
117,136.8963083960507
39,130.7433130378971
16,127.17857142687288
257,138.64956355713326
433,153.5730826234075
1,138.88493279362322
197,133.52476384472422
184,140.60757767783267
207,139.2426875951466
45,140.0944437781975
139,182.92130510542356
281,132.78978482854797
465,132.1895468759633
80,138.71474298468084
101,132.71547684153077
219,147.01674510834815
41,136.94641566995716
83,136.0346509116977
98,144.9933525163273
46,134.04045572306728
151,135.11476345094601
227,131.66623052280593
45,143.32754508920382
95,131.68714591429855
304,141.1146125925673
99,156.76683984130096
149,139.3035819803107
202,130.65176059823162
315,135.5299078827169
113,141.0347328073558
100,145.16726204067533
116,134.5633181070405
126,137.55757104248553
180,131.63267319420456
421,127.18158586707274
97,124.62675220957631
107,137.32574963138325
40,136.5485810749628
26,142.5700508282859
60,137.66061188162604
76,132.80578485055418
262,141.5893368270972
68,136.3465019808489
63,134.0864545836788
54,132.36604983060852
360,145.628523110423
143,127.69211602557166
115,142.11601501527423
57,137.34445411106807
347,144.42348245939223
68,134.73086703149593
297,134.6055002955524
335,135.6575316364511
40,139.85160606751865
23,137.82867331406865
218,137.28550145132118
68,134.84538095546162
72,136.70021259817904
100,133.88287553709827
191,149.4758814390453
431,139.03267504063692
46,136.17066544083727
106,151.19983101992773
237,135.42251449673626
121,136.85155845805437
266,137.00220532960432
6,129.94690829734682
308,128.95531645071338
223,134.41309410068718
110,132.7187233377701
39,112.79556559043274
374,141.94558084609673
96,136.54906970698585
12,129.37664094535825
302,137.08033886384035
272,119.7794337589006
44,127.47000773828321
75,143.48147274009816
102,135.53188388795607
2,123.75095026872462
189,133.0221496305387
253,135.05223430667587
98,136.73404041408327
73,137.7811150064746
237,139.35056008945205
62,134.32126528082182
79,136.9653907056903
187,139.62281445441516
98,134.82856157190304
22,148.28693821855387
249,150.09750574760324
34,138.61338705166833
56,134.1012222913481
137,133.92341695494198
0,145.26146321438173
36,118.86285647644519
65,145.52546933061072
46,133.2801141466058
137,129.50715091949675
102,135.37399523765995
39,136.9804799689473
64,120.4990999428968
22,142.11952603403284
253,135.50289968384052
128,141.50705111030226
266,131.52382658992556
163,136.3704894572888
273,139.15943926641106
86,138.57610635659105
416,136.450900017743
392,134.63612093181757
230,138.4497797906759
85,138.16459603415967
66,112.66545203431622
247,137.54027154679002
6,134.22120456956628
371,135.32985002618767
28,156.85790653364657
25,138.38275197639393
358,150.4813881093952
12,135.18852442616534
147,136.7295405966231
100,135.59156124260346
163,134.75556299857928
440,132.11089662893556
22,135.2744624389092
122,145.45920104149008
113,142.7371263210642
36,135.39460579959783
412,137.0467010052553
15,132.04699505907354
215,146.5351774392663
14,139.9033775032982
66,132.58170594240994
108,135.40198398092033
92,144.67151674994935
51,141.54105509432375
10,136.7839041648869
154,134.81750037528286
291,134.8113205333891
33,140.75431848199227
86,140.50214613926028
343,136.7207115511522
265,132.0143148260214
68,132.66624811127204
117,136.44116384751308
47,136.48271529488485
158,137.18419262561758
187,132.61348892155806
21,136.19371135744242
67,137.93624754758113
383,143.10271535392837
192,138.02410867343463
55,152.62083415779028
28,132.94421281353263
294,138.46009003101977
55,145.1865820217256
72,121.11018014279038
48,141.62956191660967
100,143.5774779793617
128,137.66849270008296
275,137.4931286834594
288,139.1592399095173
165,127.28260914182056
311,151.13621093733224
277,142.22089006612566
380,138.67760451879124
276,134.51469526386705
19,139.64851317775802
152,138.13599705345416
203,146.81980450369878
333,147.0057930991379
0,137.7740779310737
169,136.42316147968302
400,146.83783644404184
128,136.94703743194196
5,124.81616109063562
93,134.93352685741922
14,139.43699842313862
47,132.89997276211656
57,145.12421131795102
27,153.2383231829995
84,139.83590282195254
402,134.92275742759193
15,131.36319025475825
255,136.2293289554037
113,134.51214351809733
199,137.26426331617066
278,125.79356203986919
135,149.61931178327333
62,135.94226244663042
33,127.9097178561483
267,143.11068908840662
16,135.23069712419323
9,135.6633372380775
194,138.3043283201749
143,135.49431942286873
33,142.3594003303993
17,135.0157601234966
163,146.36066532267597
8,141.49795287639773
159,148.3822516067936
294,136.34453587155787
434,133.91942097903308
20,149.07088522465222
154,139.0433746484326
63,134.2974986637841
149,142.96097660195795
270,138.83552042189103
142,139.6118960136626
24,132.37818277790808
336,137.56866609837715
46,136.04871294795578
163,135.28998338805764
1,133.66519971780707
329,129.98802192510385
82,127.40281719992905
76,139.65992413589
292,133.79802432331405
43,116.77790722855642
20,128.22760005909095
74,137.54552320860648
78,134.6543465461612
33,131.9058918953292
255,133.67731986489105
250,132.17536401201227
3,134.86876655036514
27,135.43919836594006
141,165.97551092833422
103,132.8003482309974
82,140.1701030583091
176,136.1031225119355
240,125.0792094765299
107,135.61277299989945
39,137.22820543920784
4,147.27447627737203
58,139.56570066617664
139,136.3843728356542
79,137.4611254214334
28,134.75656874903473
41,132.10684996455166
155,141.52585810529555
272,145.95512316361973
158,123.41925987657967
339,141.24681032696182
281,138.84876329370468
58,143.4520294186002
181,138.04964516673078
52,136.62715502424496
138,136.77998001476044
90,129.0413464818904
3,133.16124710512128
349,132.85251079400072
83,127.18083820460039
226,138.19166001192417
264,146.9472853818837
91,140.361077635063
47,135.65841944267098
174,127.25543166886817
186,129.15527154704276
91,135.18702464343102
11,136.3972370351543
143,139.41837293325318
184,127.94660683747114
335,128.06756353357338
57,140.83224103030955
296,129.66354702815562
63,149.9052842324679
90,135.28214246418383
40,136.62992565180554
271,144.82670851108523
48,132.03779100169757
69,131.1343306471435
188,136.18713252253107
19,141.58747224776118
117,139.32058612751433
17,151.91064174091085
218,136.89080684476872
3,131.3988673811343
313,134.20832794342112
269,142.84432473829457
320,134.0796960591736
201,139.27403310229136
418,138.23161361427915
216,139.5052085595461
166,132.41243310834727
199,132.60492518104937
32,138.89941105302458
1,142.35917922327442
35,140.99560448523494
241,128.5523540291131
51,141.07718113468735
234,137.83014571874202
306,142.87437555008376
59,142.20097574203837
50,152.72907840590958
52,138.02811138174673
118,130.07686873517895
22,124.07451997191794
90,108.16866203637201
130,144.8647135449521
292,140.90473450949787
257,136.97041159265586
51,152.6109689862638
52,148.1447364757106
172,140.35957117307953
42,129.88028495556884
186,137.45206977563274
33,138.97752896432388
10,141.25259193918853
31,141.00789831954643
51,139.37629014379291
123,124.4100519657109
24,137.36613470458497
42,139.8916298700033
396,134.49791596596623
162,124.12975991894035
69,138.13293809435095
93,126.690137580817
429,126.03737127631555
37,136.702143878723
18,126.88144588249878
173,143.8131308333903
42,139.86952031766324
180,130.92694256751486
235,135.51892333972805
19,134.24962251922273
29,134.97406129236256
112,144.99237786427528
128,136.56934037167832
57,134.81586172911443
215,139.3746860406685
116,129.13125614788018
128,134.1929514362439
70,132.79430878596645
233,137.3308959830085
137,139.18010019858374
84,137.91779442523443
72,139.15068840136695
275,140.4854454504406
157,133.69741618817483
8,134.17362502135563
197,137.99214572991136
43,139.7075961273971
325,141.97199014633452
37,130.32170364637622
56,135.3773034141514
158,132.49437749206234
42,140.4002489758528
294,140.75915132875036
179,146.9730897030484
30,136.7977148658872
112,131.32614243714295
220,142.113222527745
64,131.69842111444666
49,135.23741648010923
5,140.41619431078445
338,134.02673104219005
11,141.47998547102065
60,136.46309024036537
153,136.59580027238275
17,156.71622621252232
110,137.44828224554828
22,137.57480598029568
265,135.0499943960591
192,131.81825322792326
494,135.66137003239837
215,139.33015438936602
121,145.3865893907575
214,137.3000830643126
30,135.10568723247835
71,132.84107533501677
30,131.90299455980536
28,139.60290996564552
207,140.74914375117433
125,133.12914639323049
168,140.0913367726141
26,135.53342130283778
46,132.81099312776306
48,138.6200274837234
22,138.22339911209454
120,139.90740901152333
80,143.7436516758283
52,136.91617582392968
15,146.16188967509405
90,137.97713102797337
254,142.64592377397958
279,128.02491023704152
24,128.70296365241765
104,130.87858067328781
99,141.88245076579102
49,135.79063230725782
45,136.1428669031917
24,152.68083861832824
50,147.926987506519
42,145.91150046885392
36,134.86225078298045
31,134.40045958491777
224,140.52523046543618
265,133.71533931778643
146,137.43371330827296
184,136.23710347122287
71,140.60720377306208
34,135.48419329757203
58,153.35319584602834
84,140.78842495420983
420,133.7626381780409
140,138.81207030075439
265,135.19841867095622
23,136.2213758416617
144,143.0238084327112
19,138.8613921842075
16,141.56348788551597
28,138.10333274409467
37,134.05396521365586
196,141.28852639447467
56,132.47668774460266
69,139.92546599880131
159,137.22628167877468
70,129.94791440364833
45,138.70672255914064
205,140.9219376485662
120,135.45139189727055
6,138.67401676702806
78,136.85292943719108
256,143.11144118441663
89,147.86513154039682
305,143.44960503016725
175,137.79782665575496
4,133.3287982258659
35,138.0479298598764
106,138.12198054132477
328,148.2854698326329
56,142.33533116851856
155,158.79528772641794
79,134.95673705938896
442,134.88306321753632
370,132.83815997756392
358,138.19006611234323
309,134.23645563168301
103,136.0185763126408
142,134.9255426288875
108,165.93847055937857
67,122.20699802382016
23,160.68449905055255
78,135.81334604211125
347,128.2949592851938
118,138.61507430395378
97,133.81925173002583
405,136.90210730132546
24,125.6511963363696
36,139.55508366665475
277,135.10203225697262
1,138.6769732119094
138,134.4750469973855
270,140.035716509017
204,142.313046209902
2,135.07454168823972
466,147.38670960318464
0,139.29266174208448
8,137.65194145813408
32,139.9831640105431
17,136.4776298525088
124,137.07510658745431
42,132.9308061462292
180,136.13851199839434
12,134.97358840995182
104,129.52065115689442
37,141.28570524935068
274,127.16608874512423
268,134.1510445825514
0,134.26516194755413
241,131.98311531435283
27,134.2340571528513
42,134.04703477799563
61,140.43854972804215
466,138.3956775704113
45,135.60013598499506
235,145.14054221942737
147,139.2470621807708
68,137.48161531654836
323,137.2315299638118
7,135.27387261700554
308,131.75014811288258
119,136.15038196921634
114,141.28826786959002
335,139.96077955526624
133,139.32801446441235
11,132.01516522334754
145,140.6317045029526
313,137.631974713339
201,138.87129248379716
356,138.4357592946595
93,136.40830268744688
218,140.0906443839823
19,136.4941000201704
122,152.77895426442697
285,142.74103200967735
1,134.9871404815778
47,132.59726596409445
199,151.5330441535842
108,142.06832366648925
258,131.76055017101103
7,134.55065292177932
12,139.77787173694412
19,137.5463730378903
48,147.40663238140837
187,132.8559312197466
53,143.61246647758284
0,138.33430971255999
92,129.0630000940359
59,137.37240846579783
31,128.90718504586118
104,146.73641501599246
369,144.4558108261783
363,144.29773445191785
70,140.55673545205994
416,131.02027093765787
220,133.16223443114606
52,142.62407947214152
37,141.35915361877906
209,145.05466955657724
119,143.82412248858873
420,142.71749674154339
6,133.11216947381067
389,144.90794905721174
170,135.92539466161318
103,147.60276056556967
2,130.73735026928233
62,137.89774000736674
345,135.02586659026485
165,135.81556494203085
90,134.87209883459184
72,133.70199864725683
10,137.73893089157704
88,137.4744074362229
83,126.34062178517439
73,132.53772181887237
78,140.2311299804506
267,131.7227303308929
70,134.64725231182072
36,126.09383434469287
63,133.10773831462092
19,141.08615618346144
46,129.66288367542055
123,137.76341195363557
245,133.4331964296437
221,132.127371048739
67,140.16722453386149
256,133.48031073560287
462,137.94692119522145
95,137.34330069784923
355,135.9586219164053
173,129.5518237487394
236,142.656574774042
155,137.06694282649613
161,137.81768030577055
136,132.49501319390237
42,135.23751265383183
316,133.11216817883835
167,138.46773407257487
103,138.95911854164507
31,127.20687298175989
91,149.08390520484033
80,129.5291449432332
160,131.9644424762821
296,137.8789631241839
132,148.434173246567
176,142.38948322140462
121,138.47494624849466
1,140.71261170090705
348,142.2014186517475
54,136.97611939858692
114,132.38240978772868
174,130.74442606008535
312,148.43712283254104
250,132.37137166879148
12,133.5975527566044
14,144.14884178178136
18,138.93074668215456
2,134.3710792081282
218,137.41680530646858
230,142.08954161165227
98,145.150137678706
128,134.21451159408173
248,151.57404647387594
18,137.69261566143547
47,134.9629956835868
180,136.95796374306033
0,137.62044833547637
160,146.58055595914706
401,132.00722171122965
128,138.18182747463868
52,129.0057945321707
174,148.6203742382472
156,140.82230565088608
75,136.6019518132216
11,142.97313262437484
143,132.64425450564994
187,133.8133905612424
177,134.79344002702086
255,144.34900759195622
158,136.49891178597318
197,135.9406534612021
3,130.31966823077016
31,130.40819166926372
2,134.55109482780443
53,146.91560388347165
85,128.82481836925328
98,139.8793169855295
71,128.75187035135846
79,136.69690311275468
63,130.700727002197
196,141.1259054417689
422,135.224743890824
125,136.2506443217046
52,137.11852721805718
112,140.2505570741621
132,150.26546700286656
239,144.39770354627393
68,142.6693002887235
103,137.01959849212813
159,139.08646611024105
215,152.26361567401
410,134.4914850263416
69,135.4860886951653
171,136.55726448258855
228,131.0565843182484
121,136.98258037045014
56,143.73336328705446
164,127.34234342274924
72,134.58348192080476
370,133.572932972259
276,138.21975075318036
174,141.19258918964937
41,144.6851366445832
184,138.366399025962
3,131.5039294922122
21,134.44362687646247
131,134.27400734812224
151,143.52718765014566
142,135.4456518522342
165,131.99043828513885
55,132.07411492385532
328,140.83162153582333
11,126.36403573755832
260,134.14717454886173
215,137.45940560881164
129,135.82826605747363
97,133.83174174165708
110,132.1971100468795
157,137.85223526527852
74,145.0746510240719
26,141.0597398753911
19,121.32458725273514
38,133.17194132644764
46,134.30994046041323
130,139.3330301718205
118,137.23910473755703
42,136.1569561720675
42,139.18752514067708
0,136.00089562007048
20,134.35610486657782
52,134.5757960956897
136,121.63042206517297
6,146.2280102598743
181,130.8755639012111
65,138.79385626123496
361,131.13149072124978
361,139.05543992140255
162,147.80304417687634
215,139.28920621166307
35,134.71161750673076
37,131.5341953997002
433,135.16195340294945
62,139.86693238056705
45,143.72292452876678
161,138.45312623435925
371,130.9956800611324
22,145.5189635695845
86,140.10159072603838
185,126.03306796079407
203,137.36961918375243
97,136.99160137133106
148,142.26198871606556
76,131.79432957980825
187,142.58498951090849
37,136.39021295836056
31,138.65471567305352
26,130.1905525010533
108,131.47837068482366
95,142.8174458586665
351,135.39100643181303
48,137.37867095379224
191,129.66704618104018
263,137.23795431447436
200,133.2347352862671
154,130.55765412531483
257,126.40162621844516
88,136.03827855485827
27,135.04639976698886
45,131.07197469753118
37,130.49889227958036
150,137.25472102729339
423,142.7076717461371
106,150.47781771261276
93,139.93043912645823
139,131.3937966252854
112,128.8682682132518
139,151.45102410564502
210,126.03226304151825
152,132.90384050977207
54,154.6753495209815
56,141.71569175244716
102,142.47578526895794
229,127.31329601653283
89,139.42455977560883
80,135.2131841598787
154,137.18487655714844
91,129.7933482620784
352,134.7020971703964
291,137.48552334469198
69,145.98371587961657
83,140.32602797348525
135,140.52190956953555
64,139.49820648143702
362,136.88651279937014
181,139.00328888894688
400,147.32440828798386
330,125.45473196541184
155,132.62552865281657
350,132.198694055546
203,139.00599148269188
41,134.46355480734726
116,135.71681368214982
76,133.57779969400033
3,146.91709203935648
118,138.47918641909928
60,136.42036959085664
74,137.0607359287271
7,135.67160348776525
86,137.63700859498277
148,135.84105762817967
252,136.4676915081657
181,136.85729923122855
98,130.08418313339436
304,131.34199349909534
46,136.20849336112292
82,142.98261914819722
227,135.04783206512883
74,137.74386704013878
21,163.005929143065
163,136.11321161821044
58,131.50718932703705
263,137.15634247360853
231,141.75594171785926
119,135.80876576145414
91,133.99693094101482
38,131.91452978976366
148,134.03183049426823
123,134.80857182802131
41,134.1268195806173
50,128.57574201704233
38,159.32021047096677
67,139.86939902120352
0,137.2003041241417
168,135.77224088735932
91,132.5000609507514
31,140.40334230323614
164,133.6267066156559
96,140.06320212857082
104,144.94898321950538
184,134.66642836490004
190,137.75246779946178
31,164.03156640938343
1,140.41763029830395
17,141.86875465603546
50,143.9949358817873
220,147.7281902112351
99,143.290892170041
183,138.30288404642977
121,124.27784097836363
140,129.1067113995813
91,137.59004397615806
82,138.6377295104601
33,136.78797231079025
238,139.73480328623447
41,139.63417372488635
157,144.442269814026
422,129.65160552664597
226,143.76271979133332
214,145.26579600484112
143,127.90323304434563
194,139.11420488190495
208,153.6281243829793
81,144.4489166223118
125,135.6488676458484
110,141.95064586881475
78,139.97900534575024
56,134.72269271608243
50,124.8883817544733
60,133.75375993856784
319,142.521684101396
209,136.50938585960805
103,138.7768234557057
117,141.88684320926106
31,134.69378975138713
125,134.938332822061
361,132.73489146409966
34,139.2692462626806
15,136.14760896959754
157,139.46179469768327
183,143.08777115423663
119,136.9402434586915
19,135.796842398984
369,137.85885805046294
16,136.08126570053383
189,135.77487279891426
9,135.9461742348955
96,137.36773809959814
215,135.87994827331727
62,137.11827374711785
140,140.27932665041502
126,146.38008853203428
483,113.14522264030511
336,142.74295936242052
99,131.15569430006465
201,135.54191328366628
60,137.02750820369226
296,139.6957487682796
388,134.2964546684152
46,139.35143839984528
159,135.04442348472284
82,135.26708825749418
214,142.39885038678463
199,138.99657763574083
39,136.7337193719712
133,137.7155807901718
104,135.3933447607376
17,137.26654248490505
105,136.32361587801654
67,133.09766050029162
73,145.53311790711598
167,133.0427523558769
174,136.80760014175814
97,134.12412597916352
316,138.84374728678836
21,138.94571967855495
148,139.94726419580817
350,133.01437277699912
161,135.4640608234465
104,146.6264372562503
113,136.6072884766495
68,133.67619521332026
401,147.47377862692684
96,135.0464898386213
59,137.28028891378818
140,129.05911994397923
155,133.01978603360658
122,132.95127921928886
344,143.51603000827748
107,133.67726394872471
213,130.0778068689531
63,130.69115424024082
165,140.78806586054895
40,139.28329753191232
425,141.87012945443024
209,136.10197014422877
85,140.75755628400964
131,132.6472100609899
86,134.72615591653744
28,139.2691825268234
9,136.69202529191736
246,124.35378038664956
219,142.06287888696673
187,136.96127650339534
167,126.51215719282047
159,136.756062172125
227,136.28560241992224
391,134.1547146270014
25,143.40045745011523
2,137.9301766022489
108,137.12420613876236
132,136.29326183532422
83,134.09986363865258
23,138.56229908547846
177,135.1750911730353
409,137.34739985041145
176,137.53993902581706
101,148.9471584842067
59,131.0059441440131
66,138.21612370415826
53,133.32751067653598
77,141.7507910194745
80,144.14691639608887
290,136.25259142922505
28,133.95750520657552
261,132.07961871906306
53,138.13949440396757
308,121.73801157652143
47,128.82413368965453
34,134.4454375163954
320,141.05216626024657
55,131.69198026775052
7,136.5650645519491
80,133.46511193273017
201,129.34944708457232
51,136.3656110296203
16,138.82519419954554
85,140.31157229871275
16,139.69153647328488
62,134.58694404700654
194,138.0786308287179
318,130.98687703027818
344,139.37842117584353
317,138.83647031718755
25,134.2374696527591
32,139.24492030014903
50,141.78838316394936
10,139.45988626576337
153,141.2704228736653
70,135.3333889674151
114,149.5715739538182
163,134.90561959675915
286,135.62257505640036
96,137.3422260781638
80,133.15478604832379
78,125.81486876095695
190,142.54546075256033
96,140.5929750525434
43,138.21233678997075
19,133.67512957395385
138,137.21172284122747
88,131.3323370354257
14,137.19142663206898
61,135.46830044934737
139,132.44412011555917
4,139.50302002211407
353,133.38489441835617
219,138.92010052157752
267,140.23984438533256
52,130.44692536728598
120,137.27985129131926
44,136.20085133358933
100,141.48560806416904
22,139.7281490581171
84,135.73901510989933
2,143.03076694884248
9,141.46949759544393
51,131.89032422503774
167,143.510956643675
113,160.61926861512097
88,142.11570779350515
204,135.41333042083085
132,135.9250339938841
4,138.21994430639174
8,138.78927964703766
122,138.7033430569652
176,132.0944318731095
227,139.3203812303033
122,147.31158146949954
459,137.88461104755385
84,135.69458709310348
285,146.43654618450614
100,154.1257360073213
329,133.50695604650235
28,132.23466417762768
66,136.94237478585435
37,138.29947577163563
282,141.95206615280185
44,129.9770190842563
179,131.6385043067374
283,141.12577858572718
152,144.23371635789204
215,137.61342066101307
13,124.99536423960149
30,134.80571036553857
27,135.4194410064145
282,150.86814794453727
169,142.60890441366428
154,154.35074266431
233,146.03343166091764
47,137.87063771682168
243,140.33380205852956
70,135.76196702179803
323,137.94548660805418
122,136.1364277551376
240,140.1799474707017
70,147.11478198057517
354,146.23848394554042
15,139.69178696768867
61,133.21439870830505
89,142.62991312542582
1,132.76013134430997
83,140.76480486759345
40,133.251229683335
224,138.74987244498718
56,131.20563155667813
68,130.7459608597263
53,137.89799833983344
166,133.61452153009407
35,145.36870912494416
382,138.9977035870505
36,140.61447260630317
197,132.38623303883767
75,137.10310567226722
422,140.7765330960193
77,136.8428378516782
257,135.85519337407888
117,142.27819009419864
314,139.41513385012732
210,135.81903789332463
436,139.97626152306074
7,139.19168745746603
220,131.09780177570917
12,135.81283571130214
1,134.26317400247498
6,132.38564397449068
189,134.6707390559936
0,135.43725844776472
228,157.56633945574978
27,138.0000655845182
129,138.3975008724184
124,121.94490294860988
213,142.25985024143142
24,143.29920845571138
149,133.35232967119035
31,144.01756266876984
234,131.77151568784356
25,133.4324158350275
22,137.09223589953464
82,138.5631321969253
29,143.78330820584205
147,141.20311934890617
65,135.7880818447163
190,134.06072464463875
9,147.79811227520358
287,136.01725145444672
323,137.47205226049826
67,141.0393814655634
90,134.62690308089222
230,129.33316297746046
337,133.67169743354071
89,133.63699182116545
194,137.33184053198372
149,143.62744118601975
259,139.63673086665344
57,150.3689969864028
6,134.09629043717425
283,133.62794635480972
53,138.64569402024557
29,134.02647979989558
333,130.47564400155116
179,152.58719140719003
29,138.98632713768419
381,139.30806807300533
53,96.35940236709871
17,152.79654590671572
66,138.63482360156598
100,142.63519219616316
207,137.57320659370745
77,144.52115428151822
249,132.26024416175946
188,136.40560961000693
108,142.50646418011758
283,139.42051407750537
55,136.7874165892656
86,140.17628019801504
118,134.0188743489331
19,142.23486682566843
458,140.8755236846271
77,133.9427246005275
246,125.50411265753672
382,136.05216040341054
108,143.06078189268163
212,135.3126664102398
187,140.13805916631958
84,135.03196284336096
33,136.78387804669595
110,130.95241203462385
168,127.40627386908774
59,138.70092769526215
197,135.50621019580356
50,139.7307558854351
84,139.94236741523096
358,140.79648380747162
149,155.00470524718867
246,132.76557287672205
206,138.63474809774505
17,136.45779324274199
333,134.20178851178974
7,137.57404119510292
155,141.48601859313143
125,135.4350613366379
138,160.10345015585506
111,140.24302672533952
216,127.25710842162017
399,135.57534451851654
49,134.80131053254698
89,141.38180999351775
136,137.0669111676098
9,143.12029375823099
197,140.6957146742328
147,138.6982848973463
209,129.77953520695533
278,144.09251580150078
313,134.34879484321826
50,140.63694786953587
316,139.4283610374479
61,141.96286564127576
129,136.5059496673409
65,128.0331884080865
3,149.06966442351296
106,135.6877518908565
49,133.28606575385882
292,138.21650931906635
29,136.01172689307424
67,144.95780225711064
255,137.16865926821248
108,139.60010557685536
58,138.5697657429653
66,143.8074188659846
65,135.49717381110426
40,134.18187883222407
280,137.51439344565603
44,135.44573825125198
246,142.3037212750031
15,131.85606859054624
6,139.9385013203389
91,143.44325431178422
103,135.92193860601424
310,136.03225208352507
22,139.11635222450383
45,136.9949114534314
14,137.20640599630008
70,137.30167593064294
131,136.28829886626576
289,134.543532991224
241,138.29896777878386
120,99.9323420557263
8,127.05791930996085
216,128.2215891572979
211,143.82612060004965
182,137.13633134336453
94,140.6477600364148
46,133.97694167162834
104,135.92332386620527
103,139.47969788123245
18,135.4791035681452
73,132.87849299434018
28,141.11254947285104
169,138.5675077603753
72,134.39596219349397
77,134.29466129806843
259,139.2943083350777
155,129.09031125468746
90,150.65992515228822
92,135.71354596927313
22,130.1006103808977
53,136.60737138972658
3,136.98541509535323
65,140.2271560676546
309,131.16876968892043
59,140.75147786147713
177,140.29301792680528
316,133.20257131368638
32,140.46407697348857
59,131.98591879045085
108,136.03121142991102
97,143.45693560294802
235,141.3233953151083
8,132.47989922553688
53,139.5101324620834
99,141.92208072242278
91,141.57311187988591
20,135.47007348836547
24,139.24171764561643
34,136.75124305730426
91,144.40586846084975
124,139.00400950926712
65,132.18056592957407
90,141.2082188361785
247,133.40673952676946
223,128.31127081493466
45,138.51366208451904
114,134.05202952398582
266,136.7683022490552
5,138.37110631711045
32,140.59045974961134
187,140.04404137291095
103,140.54507258753628
426,140.69270871548537
197,138.42640944351714
173,136.58327277909038
148,120.28941567048244
96,136.8269678077438
268,158.9992128704307
79,138.29428204964196
9,142.99795013954446
0,140.7796137139029
16,143.20048078289193
131,146.1204902057568
109,139.65127796710837
203,130.02634341044632
93,132.32668227902377
280,136.566577170735
35,137.97310315316943
49,133.35435316349734
300,134.45356382978474
17,134.95636212671172
140,126.01382523576179
42,139.6869463444892
291,139.632450893998
130,138.47158840659878
107,138.44342039272402
20,133.33862899553824
14,138.24216457072015
55,140.58909759710002
94,142.16986873398892
98,138.0142431285278
273,142.35195326316205
54,138.70276581039016
102,139.66904715137176
148,140.63312182632222
78,124.11178867089916
111,135.46791583085562
7,137.33903312428217
49,137.80609984131902
106,136.2851812638135
276,135.59671429036834
64,135.88067862797482
399,137.9432468931217
328,129.05183705680528
218,130.36363050205838
104,131.8201050149619
159,133.40219104526872
231,139.02789380548884
84,134.40989628349945
50,137.50039793954167
44,138.5959605004608
40,146.4617983780129
90,117.26635281115594
232,139.15471777090707
424,129.13368058034123
19,132.9321893172102
8,138.07678383931534
101,138.83805802459293
117,141.38963382778292
192,132.11467329498703
256,135.51269356283845
21,134.78939057111572
212,121.3536748567411
305,132.404985231223
140,133.70916725364114
390,131.80660483843735
469,140.47144696227494
72,141.25164049101102
17,135.930153126562
194,133.4824693159137
21,133.47202205544752
142,135.0246043925535
98,136.7305463826304
145,136.96179049668098
107,131.67222862914664
21,140.35779547892275
57,138.65935521942518
337,120.23481916192466
95,149.55900016714503
34,137.97769300119478
76,135.3722925695951
16,132.13770855858206
57,144.73616797012306
124,136.84574896442626
156,146.29913473894277
143,143.34862452677459
96,135.3312764821108
46,132.59890598864527
58,136.7503100227662
158,129.2052390724396
8,130.41989391390268
55,137.18829047517877
82,136.02833038399118
19,130.3306120800766
48,139.57797249510517
26,135.92565229641318
141,132.5628100593931
183,137.7756537179329
36,136.98221534873582
24,136.44979409129914
17,137.43820775599775
48,133.81511772754283
146,139.89447666595174
121,137.96369703467164
55,129.35418522788714
60,169.03897328962884
169,141.6924653709137
109,133.3827108188738
4,135.87013660300136
149,149.85723994065023
22,135.84881066204534
55,135.08055965820466
12,145.1256772823106
76,134.60099442223756
198,135.12460928431275
147,134.0736771120323
0,131.9359673778701
34,132.42922746519042
5,133.5926487147832
205,133.29994710117734
89,133.49158694945953
8,133.51823416734618
272,137.44065785335897
159,133.8846204595568
1,138.74592970572292
181,136.3163636658616
71,136.6755200810199
133,134.15470557349735
53,132.45492875727786
55,135.172521143969
216,131.68935104168895
180,135.9915486748091
55,162.50659568832347
77,127.90618912126334
50,137.52961270128975
351,134.19645066824765
277,136.2451953236952
50,131.7100395599192
38,137.8729209797878
50,140.77570360281948
167,138.75350344882276
24,137.85883039550592
176,142.40324455586426
86,135.58825197009924
61,130.1802834641179
58,139.9070072247477
32,137.9179089886504
233,129.41172073582638
86,136.95133570296616
137,139.91576152593416
